episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,seed,K_vocab
240,-84.75825945837957,-28.25275315279319,-28.25275315279319,-28.25275315279319,-28.25275315279319,50,150,nan,1,4
241,-161.58502046889572,-53.861673489631904,-53.86167348963191,-53.86167348963191,-53.86167348963191,50,150,nan,1,4
242,-119.25642870939046,-39.75214290313016,-39.75214290313016,-39.75214290313016,-39.75214290313016,50,150,nan,1,4
243,-158.42401115793916,-52.80800371931306,-52.80800371931305,-52.80800371931305,-52.80800371931305,50,150,nan,1,4
244,-114.2291323987633,-38.076377466254435,-38.2430441329211,-37.7430441329211,-38.2430441329211,50,150,nan,1,4
245,-100.67797570492122,-33.55932523497374,-33.55932523497374,-33.55932523497374,-33.55932523497374,50,150,nan,1,4
246,-117.47776571865919,-39.15925523955306,-39.15925523955306,-39.15925523955306,-39.15925523955306,50,150,nan,1,4
247,-132.48036614699,-44.16012204899667,-44.16012204899667,-44.16012204899667,-44.16012204899667,50,150,nan,1,4
248,-232.07554915159847,-77.35851638386616,-77.52518305053282,-77.02518305053282,-77.52518305053282,50,150,nan,1,4
249,-166.08402463501312,-55.36134154500437,-55.36134154500437,-55.36134154500437,-55.36134154500437,50,150,nan,1,4
250,-94.26346803789502,-31.421156012631673,-31.421156012631677,-31.421156012631677,-31.421156012631677,50,150,nan,1,4
251,-127.1937710957111,-42.39792369857037,-43.06459036523703,-42.56459036523703,-41.56459036523703,50,150,nan,1,4
252,-311.9629449784974,-103.9876483261658,-104.15431499283245,-104.65431499283245,-103.15431499283245,50,150,nan,1,4
253,-151.0794851325229,-50.35982837750763,-50.5264950441743,-50.0264950441743,-50.5264950441743,50,150,nan,1,4
254,-146.9254086098818,-48.975136203293935,-49.14180286996059,-49.14180286996059,-48.6418028699606,50,150,nan,1,4
255,-140.49385655803698,-46.83128551934566,-46.83128551934566,-46.83128551934566,-46.83128551934566,50,150,nan,1,4
256,-167.00279596685812,-55.66759865561937,-55.66759865561937,-55.66759865561937,-55.66759865561937,50,150,nan,1,4
257,-120.1094324740147,-40.03647749133823,-40.03647749133823,-40.03647749133823,-40.03647749133823,50,150,nan,1,4
258,-126.65047870951304,-42.216826236504346,-42.38349290317101,-42.38349290317101,-41.88349290317101,50,150,nan,1,4
259,-220.20870469037914,-73.40290156345971,-73.40290156345971,-73.40290156345971,-73.40290156345971,50,150,nan,1,4
260,-63.38132458737731,-21.127108195792434,-21.127108195792434,-21.127108195792434,-21.127108195792434,50,150,nan,1,4
261,-195.96882266830744,-65.32294088943581,-65.32294088943581,-65.32294088943581,-65.32294088943581,50,150,nan,1,4
262,-290.75451551950084,-96.91817183983362,-96.4181718398336,-96.9181718398336,-97.4181718398336,50,150,nan,1,4
263,-212.37963596513868,-70.79321198837955,-70.79321198837955,-70.79321198837955,-70.79321198837955,50,150,nan,1,4
264,-116.96846559767835,-38.98948853255945,-38.98948853255945,-38.98948853255945,-38.98948853255945,50,150,nan,1,4
265,-131.650081667771,-43.883360555923666,-43.883360555923666,-43.883360555923666,-43.883360555923666,50,150,nan,1,4
266,-164.9984999835041,-54.99949999450137,-54.99949999450137,-54.99949999450137,-54.99949999450137,50,150,nan,1,4
267,-141.7072798002051,-47.2357599334017,-46.40242660006837,-47.90242660006837,-47.40242660006837,50,150,nan,1,4
268,-202.086938381886,-67.362312793962,-67.02897946062866,-67.52897946062866,-67.52897946062866,50,150,nan,1,4
269,-93.13716916235627,-31.045723054118756,-31.045723054118756,-31.045723054118756,-31.045723054118756,50,150,nan,1,4
270,-93.52875493046616,-31.176251643488722,-31.17625164348872,-31.17625164348872,-31.17625164348872,50,150,nan,1,4
271,-51.4115568678683,-17.137185622622766,-17.137185622622766,-17.137185622622766,-17.137185622622766,50,150,nan,1,4
272,-76.79026831375586,-25.596756104585285,-25.596756104585285,-25.596756104585285,-25.596756104585285,50,150,nan,1,4
273,-189.38163952591108,-63.127213175303694,-63.127213175303694,-63.127213175303694,-63.127213175303694,50,150,nan,1,4
274,-172.2774755121086,-57.425825170702865,-57.592491837369536,-57.092491837369536,-57.592491837369536,50,150,nan,1,4
275,-90.28232792125519,-30.094109307085063,-30.094109307085063,-30.094109307085063,-30.094109307085063,50,150,nan,1,4
276,-84.82895558490922,-28.276318528303076,-28.276318528303076,-28.276318528303076,-28.276318528303076,50,150,nan,1,4
277,-187.9188772143831,-62.6396257381277,-62.6396257381277,-62.6396257381277,-62.6396257381277,50,150,nan,1,4
278,-159.23352364546258,-53.077841215154194,-53.077841215154194,-53.077841215154194,-53.077841215154194,50,150,nan,1,4
279,-213.22657467990678,-71.07552489330226,-71.07552489330226,-71.07552489330226,-71.07552489330226,50,150,nan,1,4
280,-188.24887001293112,-62.749623337643705,-62.749623337643705,-62.749623337643705,-62.749623337643705,50,150,nan,1,4
281,-80.932447339665,-26.977482446555,-26.977482446555,-26.977482446555,-26.977482446555,50,150,nan,1,4
282,-93.17271312441649,-31.057571041472162,-31.224237708138826,-30.724237708138833,-31.224237708138826,50,150,nan,1,4
283,-165.91917570429587,-55.30639190143196,-55.30639190143196,-55.30639190143196,-55.30639190143196,50,150,nan,1,4
284,-127.19072004850064,-42.396906682833546,-42.396906682833546,-42.396906682833546,-42.396906682833546,50,150,nan,1,4
285,-166.50355490032678,-55.50118496677559,-55.5011849667756,-55.5011849667756,-55.5011849667756,50,150,nan,1,4
286,-164.82913800524835,-54.94304600174945,-54.94304600174945,-54.94304600174945,-54.94304600174945,50,150,nan,1,4
287,-141.15914258477605,-47.05304752825868,-47.05304752825868,-47.05304752825868,-47.05304752825868,50,150,nan,1,4
288,-205.76894686577702,-68.58964895525901,-68.58964895525901,-68.58964895525901,-68.58964895525901,50,150,nan,1,4
289,-243.22579346219493,-81.07526448739831,-81.74193115406497,-80.24193115406497,-81.24193115406497,50,150,nan,1,4
290,-131.28064744330732,-43.760215814435774,-43.760215814435774,-43.760215814435774,-43.760215814435774,50,150,nan,1,4
291,-74.07677458372427,-24.69225819457476,-24.858924861241427,-24.858924861241427,-24.358924861241427,50,150,nan,1,4
292,-124.29432616226,-41.431442054086666,-41.431442054086666,-41.431442054086666,-41.431442054086666,50,150,nan,1,4
293,-114.27063191285716,-38.09021063761905,-38.09021063761905,-38.09021063761905,-38.09021063761905,50,150,nan,1,4
294,-203.0466349441674,-67.6822116480558,-67.6822116480558,-67.6822116480558,-67.6822116480558,50,150,nan,1,4
295,-99.79525833822203,-33.265086112740676,-33.265086112740676,-33.265086112740676,-33.265086112740676,50,150,nan,1,4
296,-230.65679224533903,-76.88559741511301,-76.88559741511301,-76.88559741511301,-76.88559741511301,50,150,nan,1,4
297,-351.132479498354,-117.04415983278466,-117.21082649945131,-116.71082649945131,-117.21082649945131,50,150,nan,1,4
298,-204.0099522952392,-68.0033174317464,-68.16998409841307,-67.66998409841308,-68.16998409841307,50,150,nan,1,4
299,-91.57683694231162,-30.52561231410387,-30.52561231410387,-30.52561231410387,-30.52561231410387,50,150,nan,1,4
300,-175.5253350835729,-58.50844502785764,-58.50844502785764,-58.50844502785764,-58.50844502785764,50,150,nan,1,4
301,-157.58011357759148,-52.52670452586383,-52.52670452586382,-52.52670452586382,-52.52670452586382,50,150,nan,1,4
302,-125.11466557877856,-41.704888526259516,-41.704888526259516,-41.704888526259516,-41.704888526259516,50,150,nan,1,4
303,-282.31294429533443,-94.10431476511148,-94.10431476511148,-94.10431476511148,-94.10431476511148,50,150,nan,1,4
304,-112.00388105517267,-37.33462701839089,-37.33462701839089,-37.33462701839089,-37.33462701839089,50,150,nan,1,4
305,-182.40182332270473,-60.80060777423491,-60.80060777423491,-60.80060777423491,-60.80060777423491,50,150,nan,1,4
306,-39.06146218686477,-13.020487395621592,-13.02048739562159,-13.02048739562159,-13.02048739562159,50,150,nan,1,4
307,-73.78516935660717,-24.59505645220239,-24.59505645220239,-24.59505645220239,-24.59505645220239,50,150,nan,1,4
308,-135.4567042443737,-45.15223474812456,-45.15223474812456,-45.15223474812456,-45.15223474812456,50,150,nan,1,4
309,-114.46303021372445,-38.15434340457482,-38.15434340457482,-38.15434340457482,-38.15434340457482,50,150,nan,1,4
310,-218.4522801431803,-72.81742671439343,-72.81742671439343,-72.81742671439343,-72.81742671439343,50,150,nan,1,4
311,-194.1890736479754,-64.72969121599179,-64.39635788265846,-63.89635788265847,-65.89635788265846,50,150,nan,1,4
312,-204.59453810805655,-68.19817936935219,-68.36484603601885,-67.86484603601885,-68.36484603601885,50,150,nan,1,4
313,-105.2629502200779,-35.0876500733593,-35.0876500733593,-35.0876500733593,-35.0876500733593,50,150,nan,1,4
314,-129.27633727812758,-43.092112426042526,-43.092112426042526,-43.092112426042526,-43.092112426042526,50,150,nan,1,4
315,-133.93555329431413,-44.64518443143805,-44.64518443143805,-44.64518443143805,-44.64518443143805,50,150,nan,1,4
316,-79.86749465224112,-26.622498217413707,-26.622498217413707,-26.622498217413707,-26.622498217413707,50,150,nan,1,4
317,-104.13370191175599,-34.71123397058533,-34.71123397058533,-34.71123397058533,-34.71123397058533,50,150,nan,1,4
318,-115.2437279926827,-38.414575997560895,-38.08124266422757,-38.58124266422757,-38.58124266422757,50,150,nan,1,4
319,-132.98947664830686,-44.32982554943562,-44.32982554943562,-44.32982554943562,-44.32982554943562,50,150,nan,1,4
320,-198.87256355793346,-66.29085451931115,-66.45752118597782,-65.95752118597782,-66.45752118597782,50,150,nan,1,4
321,-174.08685922939145,-58.028953076463814,-58.028953076463814,-58.028953076463814,-58.028953076463814,50,150,nan,1,4
322,-187.1154427794323,-62.37181425981077,-62.37181425981077,-62.37181425981077,-62.37181425981077,50,150,nan,1,4
323,-138.89940395159604,-46.29980131719868,-46.29980131719868,-46.29980131719868,-46.29980131719868,50,150,nan,1,4
324,-91.69224588010142,-30.564081960033807,-30.564081960033807,-30.564081960033807,-30.564081960033807,50,150,nan,1,4
325,-133.2753556324825,-44.42511854416083,-44.42511854416084,-44.42511854416084,-44.42511854416084,50,150,nan,1,4
326,-124.99253591532319,-41.664178638441065,-41.83084530510773,-41.83084530510773,-41.33084530510773,50,150,nan,1,4
327,-205.59639519617335,-68.53213173205778,-68.19879839872445,-68.69879839872445,-68.69879839872445,50,150,nan,1,4
328,-133.68684666871758,-44.56228222290586,-44.562282222905864,-44.562282222905864,-44.562282222905864,50,150,nan,1,4
329,-362.9446534984495,-120.98155116614983,-120.6482178328165,-121.1482178328165,-121.1482178328165,50,150,nan,1,4
330,-165.12682728248998,-55.042275760829995,-55.70894242749666,-54.208942427496666,-55.20894242749666,50,150,nan,1,4
331,-225.00092171171622,-75.00030723723874,-75.00030723723874,-75.00030723723874,-75.00030723723874,50,150,nan,1,4
332,-148.30267325320713,-49.43422441773571,-49.43422441773571,-49.43422441773571,-49.43422441773571,50,150,nan,1,4
333,-213.70093710974237,-71.23364570324746,-71.40031236991412,-70.90031236991412,-71.40031236991412,50,150,nan,1,4
334,-77.76732962144159,-25.922443207147197,-26.089109873813864,-26.089109873813864,-25.589109873813864,50,150,nan,1,4
335,-159.92236892174037,-53.30745630724679,-53.30745630724679,-53.30745630724679,-53.30745630724679,50,150,nan,1,4
336,-120.92804021078544,-40.30934673692848,-40.30934673692848,-40.30934673692848,-40.30934673692848,50,150,nan,1,4
337,-99.62594425835042,-33.2086480861168,-33.2086480861168,-33.2086480861168,-33.2086480861168,50,150,nan,1,4
338,-118.89448871823558,-39.63149623941186,-39.63149623941186,-39.63149623941186,-39.63149623941186,50,150,nan,1,4
339,-116.97683214092105,-38.992277380307016,-39.492277380307016,-38.492277380307016,-38.992277380307016,50,150,nan,1,4
340,-125.57607526723402,-41.85869175574467,-41.85869175574467,-41.85869175574467,-41.85869175574467,50,150,nan,1,4
341,-118.57260964234027,-39.52420321411342,-39.52420321411342,-39.52420321411342,-39.52420321411342,50,150,nan,1,4
342,-92.42993633617513,-30.809978778725043,-30.809978778725046,-30.809978778725046,-30.809978778725046,50,150,nan,1,4
343,-126.38559163724668,-42.128530545748895,-42.128530545748895,-42.128530545748895,-42.128530545748895,50,150,nan,1,4
344,-151.52822393424682,-50.50940797808227,-50.50940797808227,-50.50940797808227,-50.50940797808227,50,150,nan,1,4
345,-182.66763478429093,-60.889211594763644,-60.889211594763644,-60.889211594763644,-60.889211594763644,50,150,nan,1,4
346,-157.53315415273872,-52.51105138424624,-52.51105138424624,-52.51105138424624,-52.51105138424624,50,150,nan,1,4
347,-152.32872517162758,-50.77624172387586,-50.77624172387586,-50.77624172387586,-50.77624172387586,50,150,nan,1,4
348,-199.32837736009355,-66.44279245336452,-66.44279245336452,-66.44279245336452,-66.44279245336452,50,150,nan,1,4
349,-217.10329634487243,-72.36776544829081,-72.36776544829081,-72.36776544829081,-72.36776544829081,50,150,nan,1,4
350,-144.74319469039196,-48.24773156346399,-48.24773156346399,-48.24773156346399,-48.24773156346399,50,150,nan,1,4
351,-120.95972787666003,-40.31990929222001,-40.31990929222001,-40.31990929222001,-40.31990929222001,50,150,nan,1,4
352,-254.59255011248567,-84.86418337082856,-84.86418337082856,-84.86418337082856,-84.86418337082856,50,150,nan,1,4
353,-139.04032813077546,-46.346776043591824,-46.346776043591824,-46.346776043591824,-46.346776043591824,50,150,nan,1,4
354,-74.04933864128917,-24.68311288042972,-24.68311288042972,-24.68311288042972,-24.68311288042972,50,150,nan,1,4
355,-145.63829010614376,-48.54609670204792,-48.54609670204792,-48.54609670204792,-48.54609670204792,50,150,nan,1,4
356,-118.833150398176,-39.61105013272533,-39.61105013272533,-39.61105013272533,-39.61105013272533,50,150,nan,1,4
357,-165.06645563759128,-55.02215187919709,-55.02215187919709,-55.02215187919709,-55.02215187919709,50,150,nan,1,4
358,-132.98635256202715,-44.328784187342386,-44.32878418734238,-44.32878418734238,-44.32878418734238,50,150,nan,1,4
359,-122.39323739792528,-40.79774579930842,-40.79774579930842,-40.79774579930842,-40.79774579930842,50,150,nan,1,4
360,-100.67694832548786,-33.55898277516262,-33.55898277516262,-33.55898277516262,-33.55898277516262,50,150,nan,1,4
361,-136.7168707364488,-45.57229024548294,-45.57229024548294,-45.57229024548294,-45.57229024548294,50,150,nan,1,4
362,-110.12104828387334,-36.70701609462444,-36.70701609462444,-36.70701609462444,-36.70701609462444,50,150,nan,1,4
363,-144.08609845829494,-48.02869948609831,-48.195366152764976,-47.695366152764976,-48.195366152764976,50,150,nan,1,4
364,-104.4547776386191,-34.81825921287304,-34.4849258795397,-34.984925879539695,-34.984925879539695,50,150,nan,1,4
365,-131.4237731553757,-43.80792438512523,-43.80792438512523,-43.80792438512523,-43.80792438512523,50,150,nan,1,4
366,-93.37943160564063,-31.12647720188021,-31.12647720188021,-31.12647720188021,-31.12647720188021,50,150,nan,1,4
367,-191.1354169949734,-63.71180566499114,-63.71180566499113,-63.71180566499113,-63.71180566499113,50,150,nan,1,4
368,-125.45828167501878,-41.81942722500626,-41.81942722500626,-41.81942722500626,-41.81942722500626,50,150,nan,1,4
369,-167.7507945711415,-55.916931523713835,-55.916931523713835,-55.916931523713835,-55.916931523713835,50,150,nan,1,4
370,-135.5333283182006,-45.177776106066865,-45.177776106066865,-45.177776106066865,-45.177776106066865,50,150,nan,1,4
371,-172.11746427761165,-57.37248809253722,-57.37248809253722,-57.37248809253722,-57.37248809253722,50,150,nan,1,4
372,-121.78031742664257,-40.59343914221419,-40.59343914221419,-40.59343914221419,-40.59343914221419,50,150,nan,1,4
373,-110.2819839891647,-36.760661329721565,-36.760661329721565,-36.760661329721565,-36.760661329721565,50,150,nan,1,4
374,-214.34868919242254,-71.44956306414085,-71.44956306414085,-71.44956306414085,-71.44956306414085,50,150,nan,1,4
375,-132.71052407639888,-44.23684135879963,-44.23684135879962,-44.23684135879962,-44.23684135879962,50,150,nan,1,4
376,-195.5795889800176,-65.19319632667253,-65.19319632667253,-65.19319632667253,-65.19319632667253,50,150,nan,1,4
377,-157.05356437571257,-52.35118812523752,-52.35118812523752,-52.35118812523752,-52.35118812523752,50,150,nan,1,4
378,-199.96662859745342,-66.65554286581781,-66.65554286581781,-66.65554286581781,-66.65554286581781,50,150,nan,1,4
379,-69.22129988019704,-23.073766626732347,-23.073766626732347,-23.073766626732347,-23.073766626732347,50,150,nan,1,4
380,-248.4613335898444,-82.82044452994813,-82.82044452994813,-82.82044452994813,-82.82044452994813,50,150,nan,1,4
381,-179.8492096766028,-59.949736558867606,-59.9497365588676,-59.9497365588676,-59.9497365588676,50,150,nan,1,4
382,-136.7666847140215,-45.58889490467383,-45.58889490467383,-45.58889490467383,-45.58889490467383,50,150,nan,1,4
383,-188.24746484548655,-62.749154948495516,-62.749154948495516,-62.749154948495516,-62.749154948495516,50,150,nan,1,4
384,-140.9577949706905,-46.98593165689683,-46.985931656896824,-46.985931656896824,-46.985931656896824,50,150,nan,1,4
385,-140.72582226762336,-46.90860742254112,-46.90860742254112,-46.90860742254112,-46.90860742254112,50,150,nan,1,4
386,-102.59094693469848,-34.19698231156616,-34.19698231156616,-34.19698231156616,-34.19698231156616,50,150,nan,1,4
387,-147.16510088078206,-49.055033626927354,-49.055033626927354,-49.055033626927354,-49.055033626927354,50,150,nan,1,4
388,-174.3541408157952,-58.118046938598404,-58.118046938598404,-58.118046938598404,-58.118046938598404,50,150,nan,1,4
389,-140.24988133019818,-46.749960443399395,-46.749960443399395,-46.749960443399395,-46.749960443399395,50,150,nan,1,4
390,-116.36406637572131,-38.78802212524044,-38.78802212524044,-38.78802212524044,-38.78802212524044,50,150,nan,1,4
391,-171.700947322184,-57.23364910739466,-57.23364910739467,-57.23364910739467,-57.23364910739467,50,150,nan,1,4
392,-145.33405878323936,-48.44468626107979,-48.44468626107978,-48.44468626107978,-48.44468626107978,50,150,nan,1,4
393,-183.62603256188385,-61.20867752062795,-61.20867752062795,-61.20867752062795,-61.20867752062795,50,150,nan,1,4
394,-119.72731091496735,-39.90910363832245,-39.90910363832245,-39.90910363832245,-39.90910363832245,50,150,nan,1,4
395,-100.67579683412855,-33.558598944709516,-33.558598944709516,-33.558598944709516,-33.558598944709516,50,150,nan,1,4
396,-123.32175651315043,-41.10725217105014,-41.10725217105014,-41.10725217105014,-41.10725217105014,50,150,nan,1,4
397,-134.29618286224635,-44.765394287415454,-44.765394287415454,-44.765394287415454,-44.765394287415454,50,150,nan,1,4
398,-136.1655511182576,-45.388517039419206,-45.388517039419206,-45.388517039419206,-45.388517039419206,50,150,nan,1,4
399,-87.6158679731995,-29.205289324399832,-29.205289324399832,-29.205289324399832,-29.205289324399832,50,150,nan,1,4
400,-117.85782715420656,-39.28594238473552,-39.28594238473552,-39.28594238473552,-39.28594238473552,50,150,nan,1,4
401,-155.41150315853588,-51.80383438617863,-51.80383438617862,-51.80383438617862,-51.80383438617862,50,150,nan,1,4
402,-174.81264175775794,-58.270880585919315,-58.43754725258598,-58.43754725258598,-57.93754725258598,50,150,nan,1,4
403,-82.98680393581074,-27.66226797860358,-27.995601311936912,-27.495601311936912,-27.495601311936912,50,150,nan,1,4
404,-187.05597347454614,-62.351991158182045,-62.351991158182045,-62.351991158182045,-62.351991158182045,50,150,nan,1,4
405,-149.75209422971602,-49.91736474323867,-49.91736474323867,-49.91736474323867,-49.91736474323867,50,150,nan,1,4
406,-220.16345208734094,-73.38781736244698,-73.55448402911365,-73.05448402911365,-73.55448402911365,50,150,nan,1,4
407,-164.18763361731442,-54.72921120577147,-54.72921120577147,-54.72921120577147,-54.72921120577147,50,150,nan,1,4
408,-195.46011189449888,-65.15337063149963,-65.15337063149963,-65.15337063149963,-65.15337063149963,50,150,nan,1,4
409,-73.5385033369447,-24.512834445648235,-24.512834445648235,-24.512834445648235,-24.512834445648235,50,150,nan,1,4
410,-138.50615010892858,-46.16871670297619,-46.16871670297619,-46.16871670297619,-46.16871670297619,50,150,nan,1,4
411,-135.51492551388333,-45.17164183796111,-45.17164183796111,-45.17164183796111,-45.17164183796111,50,150,nan,1,4
412,-96.5221903763696,-32.17406345878987,-32.17406345878987,-32.17406345878987,-32.17406345878987,50,150,nan,1,4
413,-156.84623747601555,-52.28207915867185,-52.44874582533851,-52.44874582533851,-51.94874582533851,50,150,nan,1,4
414,-123.65722574667748,-41.219075248892494,-41.38574191555916,-40.88574191555916,-41.38574191555916,50,150,nan,1,4
415,-122.123612480786,-40.70787082692866,-40.70787082692866,-40.70787082692866,-40.70787082692866,50,150,nan,1,4
416,-211.60861564020087,-70.5362052134003,-70.70287188006695,-70.70287188006695,-70.20287188006695,50,150,nan,1,4
417,-87.91424339924488,-29.304747799748295,-29.304747799748295,-29.304747799748295,-29.304747799748295,50,150,nan,1,4
418,-132.78768985741783,-44.262563285805946,-44.26256328580594,-44.26256328580594,-44.26256328580594,50,150,nan,1,4
419,-223.68082602703225,-74.56027534234408,-74.56027534234408,-74.56027534234408,-74.56027534234408,50,150,nan,1,4
420,-239.26044111563093,-79.75348037187698,-79.75348037187698,-79.75348037187698,-79.75348037187698,50,150,nan,1,4
421,-127.96035057201397,-42.65345019067132,-42.65345019067132,-42.65345019067132,-42.65345019067132,50,150,nan,1,4
422,-82.79454501089084,-27.59818167029695,-27.59818167029695,-27.59818167029695,-27.59818167029695,50,150,nan,1,4
423,-143.23320717942977,-47.744402393143254,-47.91106905980992,-47.41106905980992,-47.91106905980992,50,150,nan,1,4
424,-168.25115189361767,-56.08371729787256,-56.08371729787256,-56.08371729787256,-56.08371729787256,50,150,nan,1,4
425,-90.93030532697618,-30.310101775658726,-30.310101775658726,-30.310101775658726,-30.310101775658726,50,150,nan,1,4
426,-182.29215856480823,-60.764052854936075,-60.764052854936075,-60.764052854936075,-60.764052854936075,50,150,nan,1,4
427,-184.940712229886,-61.646904076628665,-61.81357074329534,-61.31357074329534,-61.81357074329534,50,150,nan,1,4
428,-142.1424716609128,-47.38082388697094,-47.38082388697093,-47.38082388697093,-47.38082388697093,50,150,nan,1,4
429,-196.42194597585154,-65.47398199195051,-65.47398199195051,-65.47398199195051,-65.47398199195051,50,150,nan,1,4
430,-188.90044405203642,-62.96681468401214,-63.13348135067881,-62.63348135067881,-63.13348135067881,50,150,nan,1,4
431,-131.2478057975934,-43.7492685991978,-43.749268599197805,-43.749268599197805,-43.749268599197805,50,150,nan,1,4
432,-73.0678059629065,-24.355935320968836,-24.355935320968833,-24.355935320968833,-24.355935320968833,50,150,nan,1,4
433,-154.60845512855303,-51.536151709517675,-51.53615170951768,-51.53615170951768,-51.53615170951768,50,150,nan,1,4
434,-129.39159303587405,-43.13053101195802,-43.13053101195801,-43.13053101195801,-43.13053101195801,50,150,nan,1,4
435,-83.84756696961244,-27.949188989870816,-27.949188989870816,-27.949188989870816,-27.949188989870816,50,150,nan,1,4
436,-147.4796199733986,-49.1598733244662,-49.159873324466204,-49.159873324466204,-49.159873324466204,50,150,nan,1,4
437,-194.76429633366223,-64.92143211122074,-64.92143211122074,-64.92143211122074,-64.92143211122074,50,150,nan,1,4
438,-209.4209026757734,-69.80696755859113,-69.9736342252578,-69.9736342252578,-69.4736342252578,50,150,nan,1,4
439,-100.69603422062943,-33.56534474020981,-33.56534474020981,-33.56534474020981,-33.56534474020981,50,150,nan,1,4
440,-130.65426579554295,-43.55142193184765,-43.55142193184765,-43.55142193184765,-43.55142193184765,50,150,nan,1,4
441,-172.99649784304046,-57.66549928101349,-57.66549928101349,-57.66549928101349,-57.66549928101349,50,150,nan,1,4
442,-119.13267936788372,-39.71089312262791,-39.71089312262791,-39.71089312262791,-39.71089312262791,50,150,nan,1,4
443,-126.15438904832814,-42.05146301610938,-42.05146301610938,-42.05146301610938,-42.05146301610938,50,150,nan,1,4
444,-201.49949132292966,-67.16649710764322,-67.16649710764322,-67.16649710764322,-67.16649710764322,50,150,nan,1,4
445,-50.82163807708101,-16.94054602569367,-16.94054602569367,-16.94054602569367,-16.94054602569367,50,150,nan,1,4
446,-112.12857238556718,-37.37619079518906,-37.37619079518906,-37.37619079518906,-37.37619079518906,50,150,nan,1,4
447,-50.0922019195823,-16.697400639860767,-16.697400639860767,-16.697400639860767,-16.697400639860767,50,150,nan,1,4
448,-165.81744124245597,-55.27248041415199,-55.27248041415199,-55.27248041415199,-55.27248041415199,50,150,nan,1,4
449,-79.67293169753711,-26.557643899179038,-26.557643899179034,-26.557643899179034,-26.557643899179034,50,150,nan,1,4
450,-112.02359702482588,-37.34119900827529,-37.34119900827529,-37.34119900827529,-37.34119900827529,50,150,nan,1,4
451,-314.5215645478601,-104.84052151595337,-104.84052151595337,-104.84052151595337,-104.84052151595337,50,150,nan,1,4
452,-154.5691169119188,-51.5230389706396,-51.5230389706396,-51.5230389706396,-51.5230389706396,50,150,nan,1,4
453,-111.29413260465363,-37.09804420155121,-36.764710868217875,-37.264710868217875,-37.264710868217875,50,150,nan,1,4
454,-146.32242037120307,-48.774140123734355,-48.774140123734355,-48.774140123734355,-48.774140123734355,50,150,nan,1,4
455,-115.63406801087683,-38.544689336958946,-38.544689336958946,-38.544689336958946,-38.544689336958946,50,150,nan,1,4
456,-308.500993591853,-102.83366453061767,-102.83366453061765,-102.83366453061765,-102.83366453061765,50,150,nan,1,4
457,-82.00565805488229,-27.33521935162743,-27.33521935162743,-27.33521935162743,-27.33521935162743,50,150,nan,1,4
458,-96.82351513880954,-32.274505046269844,-32.274505046269844,-32.274505046269844,-32.274505046269844,50,150,nan,1,4
459,-143.2120960836201,-47.737365361206706,-47.7373653612067,-47.7373653612067,-47.7373653612067,50,150,nan,1,4
460,-284.9023032453676,-94.96743441512253,-95.1341010817892,-94.6341010817892,-95.1341010817892,50,150,nan,1,4
461,-161.964899565626,-53.98829985520867,-53.988299855208666,-53.988299855208666,-53.988299855208666,50,150,nan,1,4
462,-143.24937744922664,-47.749792483075545,-47.91645914974221,-47.41645914974221,-47.91645914974221,50,150,nan,1,4
463,-128.5509007365128,-42.850300245504265,-42.850300245504265,-42.850300245504265,-42.850300245504265,50,150,nan,1,4
464,-121.73934352158004,-40.57978117386001,-40.57978117386001,-40.57978117386001,-40.57978117386001,50,150,nan,1,4
465,-170.9023617187042,-56.96745390623474,-56.96745390623474,-56.96745390623474,-56.96745390623474,50,150,nan,1,4
466,-148.9641272931234,-49.6547090977078,-49.6547090977078,-49.6547090977078,-49.6547090977078,50,150,nan,1,4
467,-211.89385673293992,-70.63128557764664,-70.63128557764664,-70.63128557764664,-70.63128557764664,50,150,nan,1,4
468,-94.19492725298835,-31.39830908432945,-31.398309084329448,-31.398309084329448,-31.398309084329448,50,150,nan,1,4
469,-157.8368283864172,-52.61227612880574,-52.61227612880574,-52.61227612880574,-52.61227612880574,50,150,nan,1,4
470,-197.59042973663168,-65.86347657887723,-65.86347657887723,-65.86347657887723,-65.86347657887723,50,150,nan,1,4
471,-125.88625622797312,-41.962085409324374,-41.962085409324374,-41.962085409324374,-41.962085409324374,50,150,nan,1,4
472,-79.45168528938491,-26.483895096461637,-26.483895096461637,-26.483895096461637,-26.483895096461637,50,150,nan,1,4
473,-120.50938996894189,-40.16979665631396,-40.33646332298063,-40.33646332298063,-39.83646332298063,50,150,nan,1,4
474,-121.7215647309857,-40.57385491032857,-40.57385491032857,-40.57385491032857,-40.57385491032857,50,150,nan,1,4
475,-124.33499285365099,-41.444997617883665,-41.444997617883665,-41.444997617883665,-41.444997617883665,50,150,nan,1,4
476,-235.15402528154328,-78.38467509384776,-78.38467509384776,-78.38467509384776,-78.38467509384776,50,150,nan,1,4
477,-152.59776093269474,-50.86592031089825,-50.86592031089825,-50.86592031089825,-50.86592031089825,50,150,nan,1,4
478,-93.81420712028182,-31.271402373427275,-31.438069040093943,-30.938069040093943,-31.438069040093943,50,150,nan,1,4
479,-135.2474865159934,-45.08249550533113,-45.08249550533113,-45.08249550533113,-45.08249550533113,50,150,nan,1,4
