episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,pct_comm_on,avg_pair_dist
192,-389.7996392257545,-129.9332130752515,-129.9332130752515,-129.9332130752515,-129.9332130752515,100,96,1.386289905309677,0.32,1.786394915282726
193,-261.6374370970143,-87.2124790323381,-87.37914569900477,-86.87914569900477,-87.37914569900477,100,207,1.3862927198410033,0.69,1.3470872314771016
194,-265.74528313645266,-88.58176104548421,-89.08176104548421,-89.08176104548421,-87.58176104548421,100,213,1.3862913346290588,0.71,1.1308611902594567
195,-384.7950771764223,-128.2650257254741,-128.7650257254741,-127.2650257254741,-128.7650257254741,100,90,1.38629124045372,0.3,2.1919496662914755
196,-436.3723291037489,-145.45744303458295,-145.2907763679163,-145.2907763679163,-145.7907763679163,100,141,1.3862920320034027,0.47,1.2349752604961397
197,-329.38070749308514,-109.79356916436171,-110.29356916436171,-110.29356916436171,-108.7935691643617,100,162,1.3862898993492125,0.54,2.392448157866796
198,-396.06590399000754,-132.0219679966692,-131.68863466333585,-131.18863466333585,-133.18863466333588,100,126,1.3862900590896607,0.42,1.8955415008465446
199,-289.1617586091862,-96.38725286972874,-96.38725286972874,-96.38725286972874,-96.38725286972874,100,177,1.3862907767295838,0.59,1.6338523213068643
200,-236.68268267556255,-78.89422755852085,-77.89422755852085,-79.39422755852085,-79.39422755852085,100,243,1.3862912392616271,0.81,1.2009617190559705
201,-261.3415914097818,-87.1138638032606,-88.28053046992727,-88.28053046992727,-84.78053046992726,100,171,1.3862905490398407,0.57,1.3158424669504165
202,-393.10837855229227,-131.0361261840974,-131.5361261840974,-131.5361261840974,-130.0361261840974,100,192,1.3862887585163117,0.64,1.2937945999701819
203,-256.2085221794354,-85.40284072647847,-85.56950739314514,-85.06950739314514,-85.56950739314514,100,0,1.3862865364551544,0.0,2.3359231689572333
204,-323.38082546069495,-107.79360848689832,-107.79360848689832,-107.79360848689832,-107.79360848689832,100,165,1.3862904119491577,0.55,2.311101504166921
205,-288.9518266344737,-96.31727554482457,-96.31727554482457,-96.31727554482457,-96.31727554482457,100,138,1.3862894976139069,0.46,1.641437946259975
206,-316.8056685471886,-105.60188951572952,-105.60188951572952,-105.60188951572952,-105.60188951572952,100,237,1.3862917804718018,0.79,1.2843189702431363
207,-657.9719783361106,-219.32399277870354,-219.4906594453702,-218.9906594453702,-219.4906594453702,100,66,1.3862913048267365,0.22,1.2920748396714528
208,-391.1461852393917,-130.3820617464639,-130.54872841313056,-130.04872841313056,-130.54872841313056,100,18,1.386290111541748,0.06,1.6438402579228089
209,-370.0546786878652,-123.35155956262173,-123.35155956262173,-123.35155956262173,-123.35155956262173,100,285,1.3862898421287537,0.95,1.6459492514530816
210,-301.4327200224891,-100.4775733408297,-101.14424000749635,-100.64424000749636,-99.64424000749636,100,225,1.3862902534008026,0.75,1.3552487756808602
211,-285.848646674742,-95.28288222491399,-95.44954889158066,-95.94954889158066,-94.44954889158066,100,78,1.3862900614738465,0.26,1.8582240852216882
212,-253.56170874988254,-84.52056958329419,-85.02056958329419,-84.52056958329418,-84.02056958329419,100,174,1.3862908577919006,0.58,1.0719161765774092
213,-308.15340959161887,-102.7178031972063,-101.88446986387297,-103.38446986387295,-102.88446986387295,100,153,1.3862910592556,0.51,1.1199093050758044
214,-327.06206623106476,-109.02068874368825,-109.52068874368825,-109.52068874368825,-108.02068874368825,100,279,1.3862906444072722,0.93,1.7425134182473025
215,-297.2936215630561,-99.09787385435203,-99.09787385435203,-99.09787385435203,-99.09787385435203,100,210,1.3862922775745392,0.7,1.0487800047794977
216,-246.50563673491496,-82.16854557830499,-82.16854557830499,-82.16854557830499,-82.16854557830499,100,93,1.3862909913063048,0.31,1.536469303568204
217,-328.5722094201983,-109.52406980673277,-109.52406980673277,-110.02406980673277,-109.02406980673277,100,186,1.386289359331131,0.62,1.5113290789723397
218,-479.19855447828104,-159.73285149276035,-156.39951815942706,-161.399518159427,-161.399518159427,100,117,1.3862900710105897,0.39,1.4210609656075635
219,-183.32863810259846,-61.10954603419949,-61.10954603419948,-61.10954603419948,-61.10954603419948,100,24,1.3862915992736817,0.08,1.5579619818925854
220,-375.37057108478217,-125.12352369492739,-125.12352369492739,-125.12352369492739,-125.12352369492739,100,279,1.386289267539978,0.93,1.5972774961590768
221,-464.1643239354845,-154.72144131182816,-154.22144131182816,-154.72144131182816,-155.22144131182816,100,0,1.386286734342575,0.0,2.7117184384912245
222,-321.33146568314424,-107.11048856104809,-106.11048856104807,-107.61048856104809,-107.61048856104809,100,0,1.386290384531021,0.0,1.50443381557862
223,-272.9883771307173,-90.9961257102391,-89.9961257102391,-91.4961257102391,-91.4961257102391,100,300,1.3862920475006104,1.0,1.263458967109521
224,-365.7738110186061,-121.92460367286871,-121.9246036728687,-121.9246036728687,-121.9246036728687,100,198,1.3862901365756988,0.66,2.060751936733723
225,-435.9929909440805,-145.33099698136016,-145.33099698136016,-145.33099698136016,-145.33099698136016,100,180,1.38629056930542,0.6,1.7740608294804892
226,-284.1867984674693,-94.72893282248977,-93.22893282248978,-95.72893282248978,-95.22893282248978,100,231,1.3862882936000824,0.77,1.6996429696679116
227,-348.6004487965884,-116.20014959886282,-115.86681626552947,-116.36681626552948,-116.36681626552948,100,87,1.386288161277771,0.29,2.238225473562876
228,-282.45895173382684,-94.15298391127561,-94.15298391127561,-94.15298391127561,-94.15298391127561,100,216,1.3862905752658845,0.72,1.5455073755979538
229,-213.5373000832916,-71.17910002776387,-71.17910002776387,-71.17910002776387,-71.17910002776387,100,276,1.386291617155075,0.92,1.6965010259548825
230,-186.86683936043187,-62.28894645347729,-62.28894645347729,-62.28894645347729,-62.28894645347729,100,207,1.3862902593612672,0.69,1.4023495794336003
231,-213.31543490574165,-71.10514496858055,-71.60514496858055,-71.60514496858055,-70.10514496858057,100,123,1.3862918508052826,0.41,1.1622540846963723
232,-377.80175430939676,-125.93391810313226,-125.93391810313226,-125.93391810313226,-125.93391810313226,100,3,1.3862904918193817,0.01,1.2392634696761768
233,-654.9419634719854,-218.31398782399515,-218.4806544906618,-217.9806544906618,-218.4806544906618,100,300,1.3862871098518372,1.0,3.671362267980972
234,-194.18502316027298,-64.72834105342433,-64.72834105342433,-64.72834105342433,-64.72834105342433,100,0,1.3862906885147095,0.0,2.11552263935407
235,-325.49332008807573,-108.49777336269192,-108.99777336269192,-108.99777336269192,-107.49777336269192,100,0,1.386290420293808,0.0,1.730794734507799
236,-466.77431842689174,-155.59143947563055,-154.9247728089639,-155.92477280896392,-155.92477280896392,100,132,1.3862902092933655,0.44,1.9704945694406828
237,-572.3999881380439,-190.79999604601463,-190.79999604601463,-190.79999604601463,-190.79999604601463,100,171,1.3862880527973176,0.57,2.6943250645200414
238,-546.843255132321,-182.28108504410702,-182.78108504410702,-182.78108504410702,-181.28108504410702,100,0,1.3862887942790985,0.0,1.6928499302268027
239,-360.2274640876127,-120.07582136253757,-118.40915469587091,-120.9091546958709,-120.9091546958709,100,0,1.3862928128242493,0.0,0.9372889275352161
240,-334.81628971966427,-111.60542990655476,-111.60542990655475,-111.60542990655475,-111.60542990655475,100,114,1.3862900376319884,0.38,1.7844204274813333
241,-177.1870908420485,-59.062363614016164,-60.06236361401617,-56.06236361401616,-61.06236361401617,100,189,1.3862925267219544,0.63,0.7115248282750447
242,-237.74571693346172,-79.24857231115391,-78.58190564448724,-79.58190564448724,-79.58190564448724,100,0,1.386291913986206,0.0,1.5196385013063747
243,-396.52767300146604,-132.1758910004887,-132.1758910004887,-132.1758910004887,-132.1758910004887,100,0,1.386289517879486,0.0,2.460159761508306
244,-326.20752509931816,-108.73584169977272,-109.23584169977272,-107.73584169977273,-109.23584169977272,100,54,1.386292337179184,0.18,1.3741696655253575
245,-401.628287284673,-133.87609576155765,-133.87609576155765,-133.87609576155765,-133.87609576155765,100,249,1.3862890887260437,0.83,1.4602697906891504
246,-367.4202543345364,-122.47341811151215,-122.47341811151215,-122.47341811151215,-122.47341811151215,100,57,1.3862888073921205,0.19,2.084339988231659
247,-532.28637915238,-177.42879305079336,-178.42879305079336,-176.92879305079333,-176.92879305079333,100,246,1.38628711104393,0.82,2.1411224144697187
248,-385.5658404478056,-128.5219468159352,-129.0219468159352,-128.0219468159352,-128.5219468159352,100,27,1.3862890374660493,0.09,1.5701453235745426
249,-431.2421266733349,-143.7473755577783,-143.7473755577783,-143.7473755577783,-143.7473755577783,100,276,1.3862906754016877,0.92,2.3446474940578144
250,-286.88634247183717,-95.62878082394572,-95.79544749061239,-95.79544749061239,-95.29544749061239,100,0,1.3862911069393158,0.0,1.594095448454221
251,-328.73286544324714,-109.5776218144157,-110.74428848108238,-110.74428848108238,-107.24428848108238,100,249,1.3862899458408355,0.83,1.476536649266879
252,-142.69290924531097,-47.564303081770326,-47.564303081770326,-47.564303081770326,-47.564303081770326,100,54,1.3862910282611847,0.18,1.4917134136954942
253,-306.49523081760094,-102.16507693920032,-102.1650769392003,-102.1650769392003,-102.1650769392003,100,0,1.3862896370887756,0.0,2.5740885166327154
254,-241.85658187977774,-80.61886062659259,-79.95219395992592,-80.9521939599259,-80.9521939599259,100,72,1.3862912666797638,0.24,1.3282116007308167
255,-409.889556670413,-136.629852223471,-136.629852223471,-136.629852223471,-136.629852223471,100,231,1.386288114786148,0.77,1.5100823009014126
256,-824.3789321657607,-274.7929773885869,-274.9596440552536,-274.4596440552536,-274.9596440552536,100,276,1.3862892997264862,0.92,2.442560225824515
257,-270.7634321516019,-90.2544773838673,-90.42114405053395,-89.92114405053398,-90.42114405053395,100,33,1.3862912905216218,0.11,1.555976800819238
258,-209.3713094122744,-69.79043647075814,-69.79043647075814,-69.79043647075814,-69.79043647075814,100,297,1.3862896537780762,0.99,1.512686514953772
259,-403.3741336713929,-134.45804455713096,-134.45804455713096,-134.45804455713096,-134.45804455713096,100,0,1.3862868690490722,0.0,2.223873966137568
260,-379.3209411833917,-126.44031372779723,-126.77364706113056,-126.77364706113056,-125.77364706113056,100,237,1.3862916076183318,0.79,1.7862268169224265
261,-412.7567062920929,-137.58556876403097,-134.25223543069762,-139.25223543069762,-139.25223543069762,100,162,1.3862923538684846,0.54,1.5286590921878818
262,-466.9654994342735,-155.65516647809116,-154.32183314475785,-157.32183314475785,-155.32183314475785,100,207,1.386290898323059,0.69,0.9676773321131865
263,-642.5625932798728,-214.18753109329091,-214.68753109329091,-214.68753109329091,-213.18753109329097,100,177,1.3862849521636962,0.59,2.803151619074246
264,-402.406474596203,-134.13549153206768,-134.30215819873433,-134.30215819873433,-133.80215819873433,100,126,1.3862883353233337,0.42,1.4829524594545365
265,-229.80831755715846,-76.60277251905282,-76.60277251905282,-76.60277251905282,-76.60277251905282,100,0,1.3862908589839935,0.0,1.4499248852332434
266,-148.25560621542758,-49.41853540514253,-49.08520207180919,-50.08520207180919,-49.08520207180919,100,219,1.3862907445430757,0.73,1.262982882956664
267,-359.683255563634,-119.89441852121134,-119.89441852121134,-119.89441852121134,-119.89441852121134,100,84,1.3862908744812013,0.28,1.5901117740074793
268,-326.37636769729653,-108.79212256576551,-109.29212256576552,-109.29212256576552,-107.7921225657655,100,225,1.3862894260883332,0.75,1.540984162936608
269,-418.31576342971954,-139.43858780990652,-139.93858780990652,-139.93858780990652,-138.4385878099065,100,180,1.3862914395332337,0.6,1.3530327700078488
270,-397.895450990516,-132.63181699683867,-131.79848366350532,-132.79848366350532,-133.29848366350535,100,201,1.3862885487079621,0.67,2.280751868163546
271,-359.31660701050953,-119.77220233683651,-120.43886900350319,-119.93886900350319,-118.93886900350319,100,243,1.3862924373149872,0.81,1.1916840268174806
272,-226.83649810201018,-75.6121660340034,-75.6121660340034,-75.6121660340034,-75.6121660340034,100,102,1.386291550397873,0.34,1.3404122714201612
273,-344.86100115270244,-114.95366705090082,-115.45366705090082,-115.45366705090082,-113.95366705090082,100,261,1.3862904727458953,0.87,1.6536418807009858
274,-300.7044063550711,-100.23480211835704,-100.23480211835704,-100.23480211835704,-100.23480211835704,100,294,1.3862894809246062,0.98,1.691677684585253
275,-305.69579752515847,-101.89859917505282,-101.89859917505282,-101.89859917505282,-101.89859917505282,100,9,1.3862908053398133,0.03,1.6339881862203283
276,-188.84212072541752,-62.947373575139174,-62.947373575139174,-62.947373575139174,-62.947373575139174,100,0,1.3862883317470551,0.0,1.694814675350984
277,-419.56603047364734,-139.8553434912158,-139.52201015788245,-140.02201015788245,-140.02201015788245,100,252,1.386286849975586,0.84,2.012622177799543
278,-192.1396598261365,-64.04655327537883,-64.04655327537883,-64.04655327537883,-64.04655327537883,100,51,1.3862911570072174,0.17,1.505521073937416
279,-380.4950893814321,-126.83169646047736,-126.33169646047735,-126.83169646047735,-127.33169646047736,100,0,1.3862910652160645,0.0,1.3787016675869623
280,-360.5967811406195,-120.19892704687317,-121.19892704687317,-119.69892704687317,-119.69892704687317,100,33,1.3862887561321258,0.11,1.3338016476730505
281,-387.99572307199264,-129.3319076906642,-129.16524102399754,-128.1652410239975,-130.66524102399757,100,270,1.386291606426239,0.9,1.0628630829354127
282,-417.79107366566296,-139.26369122188763,-139.597024555221,-138.59702455522097,-139.597024555221,100,273,1.3862891674041748,0.91,1.8849370203415554
283,-230.2986771048151,-76.76622570160504,-78.26622570160502,-76.76622570160502,-75.26622570160505,100,30,1.3862911283969879,0.1,1.1745559806128343
284,-497.0533846368405,-165.68446154561352,-165.68446154561352,-165.68446154561352,-165.68446154561352,100,0,1.3862896692752837,0.0,1.771867115696271
285,-415.90474968942794,-138.63491656314264,-138.80158322980932,-138.80158322980932,-138.30158322980932,100,87,1.3862881171703338,0.29,2.41794563293457
286,-368.5181249876979,-122.83937499589929,-122.50604166256596,-123.00604166256596,-123.00604166256596,100,216,1.3862882816791535,0.72,2.52831886301438
287,-414.30667157636753,-138.1022238587892,-137.4355571921225,-138.43555719212253,-138.43555719212253,100,0,1.3862908363342286,0.0,1.5410093921422958
288,-455.312711961143,-151.77090398704766,-151.43757065371435,-151.93757065371435,-151.93757065371435,100,0,1.386290992498398,0.0,1.5018737230698267
289,-351.96368674960235,-117.32122891653411,-117.82122891653411,-116.82122891653411,-117.32122891653411,100,174,1.38628932595253,0.58,1.923661861419678
290,-438.4941870427534,-146.16472901425115,-145.66472901425115,-147.16472901425112,-145.66472901425115,100,129,1.3862873935699462,0.43,1.9113825631141668
291,-339.45473350683875,-113.15157783561291,-113.48491116894625,-112.48491116894625,-113.48491116894625,100,102,1.386292210817337,0.34,1.1859700743357342
292,-347.9570527718642,-115.98568425728807,-114.81901759062139,-116.31901759062141,-116.81901759062141,100,201,1.3862908458709717,0.67,1.1577505031228066
293,-155.1620492463033,-51.7206830821011,-51.88734974876777,-51.88734974876777,-51.38734974876777,100,0,1.3862912857532501,0.0,1.4403998737533887
294,-259.5215179275084,-86.5071726425028,-87.50717264250281,-86.00717264250281,-86.00717264250281,100,108,1.3862913477420806,0.36,2.151685359577338
295,-244.52787791772755,-81.50929263924252,-82.00929263924253,-80.5092926392425,-82.00929263924253,100,195,1.3862911081314087,0.65,1.3808088405927024
296,-185.11708576907145,-61.70569525635715,-62.20569525635715,-62.20569525635715,-60.70569525635715,100,30,1.3862901258468627,0.1,1.2882014667491117
297,-328.92521841503395,-109.64173947167798,-109.97507280501132,-108.9750728050113,-109.97507280501132,100,273,1.3862878835201264,0.91,1.9176004022359847
298,-423.7157262202976,-141.23857540676588,-141.5719087400992,-141.0719087400992,-141.0719087400992,100,291,1.386290946006775,0.97,1.6630264532566068
299,-286.9944112736399,-95.66480375787997,-95.66480375787997,-95.66480375787997,-95.66480375787997,100,12,1.3862923443317414,0.04,1.2822446542978287
300,-333.1648252444719,-111.0549417481573,-110.88827508149063,-110.38827508149063,-111.88827508149063,100,153,1.3862914276123046,0.51,1.6044586841762065
301,-248.96490860350025,-82.98830286783341,-82.32163620116674,-82.82163620116674,-83.82163620116675,100,150,1.3862922942638398,0.5,1.4346694871783254
302,-261.44778107368296,-87.14926035789432,-87.14926035789432,-87.14926035789432,-87.14926035789432,100,264,1.386289073228836,0.88,1.144637416402499
303,-342.9912673117497,-114.33042243724991,-114.33042243724991,-114.33042243724991,-114.33042243724991,100,48,1.3862921833992004,0.16,1.0752186940113702
304,-276.1476316048953,-92.0492105349651,-91.04921053496511,-92.5492105349651,-92.5492105349651,100,294,1.386290590763092,0.98,1.4083729624996584
305,-398.8879520123677,-132.96265067078923,-132.96265067078923,-132.96265067078923,-132.96265067078923,100,258,1.3862898933887482,0.86,1.8696291053295138
306,-287.6784636340326,-95.8928212113442,-95.8928212113442,-95.8928212113442,-95.8928212113442,100,246,1.3862896740436554,0.82,1.9780992271502813
307,-400.2540306548867,-133.41801021829556,-134.08467688496222,-132.08467688496225,-134.08467688496222,100,102,1.3862911772727966,0.34,1.1302685583631198
308,-408.622904743283,-136.20763491442767,-136.20763491442767,-136.20763491442767,-136.20763491442767,100,12,1.3862914741039276,0.04,1.5417274476091065
309,-411.4427186866028,-137.14757289553427,-137.64757289553427,-136.14757289553424,-137.64757289553427,100,291,1.3862872755527496,0.97,2.3944387465963763
310,-294.42974542851454,-98.14324847617151,-97.14324847617151,-98.64324847617151,-98.64324847617151,100,216,1.3862916231155396,0.72,1.5887442336976527
311,-337.0235416224933,-112.3411805408311,-113.17451387416445,-111.67451387416445,-112.17451387416445,100,87,1.3862910461425781,0.29,1.8508530529836815
312,-225.13629091234935,-75.04543030411645,-75.54543030411645,-74.04543030411645,-75.54543030411645,100,30,1.3862918829917907,0.1,1.8185695553322632
313,-229.29264117931217,-76.43088039310406,-76.43088039310406,-76.43088039310406,-76.43088039310406,100,273,1.3862904143333434,0.91,1.4419693809747696
314,-261.5372620827567,-87.1790873609189,-87.1790873609189,-87.1790873609189,-87.1790873609189,100,276,1.386289654970169,0.92,1.7435076649983723
315,-273.44188201857804,-91.14729400619268,-91.64729400619268,-90.14729400619268,-91.64729400619268,100,150,1.386291036605835,0.5,1.5712676659226417
316,-287.81970240322704,-95.93990080107568,-96.77323413440901,-95.27323413440901,-95.77323413440901,100,180,1.3862908005714416,0.6,1.205159101287524
317,-265.1990846612493,-88.3996948870831,-88.3996948870831,-88.3996948870831,-88.3996948870831,100,75,1.3862924206256866,0.25,1.2369566941261292
318,-340.2876279750391,-113.42920932501302,-113.76254265834635,-113.76254265834635,-112.76254265834635,100,228,1.3862917983531953,0.76,1.3070136236647765
319,-280.9177524027982,-93.63925080093274,-93.63925080093274,-93.63925080093274,-93.63925080093274,100,297,1.3862895882129669,0.99,1.496433533827464
320,-303.21019797413703,-101.07006599137901,-101.73673265804567,-101.73673265804567,-99.73673265804567,100,213,1.3862895345687867,0.71,1.277510879188776
321,-245.53455447861586,-81.84485149287195,-81.51151815953862,-81.01151815953862,-83.01151815953862,100,96,1.3862899100780488,0.32,1.2704394841690858
322,-360.0208738069632,-120.0069579356544,-121.00695793565441,-120.50695793565441,-118.50695793565441,100,0,1.3862887394428254,0.0,2.076929240822792
323,-180.61523264643986,-60.205077548813286,-59.87174421547996,-60.37174421547996,-60.37174421547996,100,0,1.3862912261486053,0.0,1.2348761263489723
324,-348.9352304959478,-116.31174349864926,-117.31174349864926,-117.31174349864926,-114.31174349864925,100,0,1.386288765668869,0.0,2.478755413840214
325,-290.02025669670627,-96.67341889890209,-96.6734188989021,-96.6734188989021,-96.6734188989021,100,276,1.386289608478546,0.92,1.8070542411009471
326,-422.9305779566997,-140.9768593188999,-140.9768593188999,-140.9768593188999,-140.9768593188999,100,243,1.3862896978855133,0.81,1.9741023843487104
327,-306.3958756335753,-102.1319585445251,-101.1319585445251,-102.63195854452509,-102.63195854452509,100,96,1.3862918603420258,0.32,1.0432332471013068
328,-369.6224054568888,-123.2074684856296,-123.2074684856296,-123.2074684856296,-123.2074684856296,100,294,1.386291003227234,0.98,1.969717141787211
329,-423.68978173671735,-141.22992724557244,-141.22992724557244,-141.22992724557244,-141.22992724557244,100,0,1.3862887716293335,0.0,2.3805257739623387
330,-405.11744429362454,-135.03914809787486,-135.03914809787486,-135.03914809787486,-135.03914809787486,100,219,1.3862877511978149,0.73,2.0102670498689017
331,-509.57719347183104,-169.85906449061034,-170.69239782394368,-169.19239782394368,-169.69239782394368,100,84,1.3862911725044251,0.28,1.0745166111985842
332,-296.8592004628727,-98.95306682095757,-99.95306682095757,-96.95306682095757,-99.95306682095757,100,282,1.3862924289703369,0.94,1.1075275125106174
333,-313.056992185403,-104.35233072846766,-104.35233072846766,-104.35233072846766,-104.35233072846766,100,156,1.386290988922119,0.52,1.692225393752257
334,-237.67161678086592,-79.22387226028864,-79.22387226028864,-79.22387226028864,-79.22387226028864,100,168,1.3862910616397857,0.56,1.4085728883743287
335,-444.3513398807852,-148.11711329359505,-148.4504466269284,-148.4504466269284,-147.45044662692843,100,0,1.3862919628620147,0.0,0.8873577777544657
336,-335.71901722324316,-111.90633907441439,-112.73967240774772,-110.2396724077477,-112.73967240774772,100,45,1.3862910068035126,0.15,1.7117748302221298
337,-413.4371174735265,-137.8123724911755,-137.8123724911755,-137.8123724911755,-137.8123724911755,100,258,1.3862877583503723,0.86,1.950028499364853
338,-355.2469282029879,-118.4156427343293,-118.41564273432928,-118.41564273432928,-118.41564273432928,100,255,1.3862904405593872,0.85,2.246511549949646
339,-524.8282119116792,-174.94273730389307,-174.60940397055973,-175.10940397055973,-175.10940397055973,100,222,1.3862913405895234,0.74,1.699026899735133
340,-341.68728382334785,-113.89576127444928,-113.89576127444928,-113.89576127444928,-113.89576127444928,100,129,1.3862918281555177,0.43,1.5767968193689983
341,-378.2486054217188,-126.08286847390627,-126.08286847390627,-126.08286847390627,-126.08286847390627,100,261,1.3862893867492676,0.87,2.062154346704483
342,-408.3803522571279,-136.12678408570932,-136.12678408570932,-136.12678408570932,-136.12678408570932,100,180,1.386289885044098,0.6,1.7753937671581903
343,-418.96395932224004,-139.65465310741334,-139.65465310741334,-139.65465310741334,-139.65465310741334,100,165,1.3862927603721618,0.55,1.3448735719919207
344,-224.2362514995752,-74.74541716652506,-75.24541716652506,-75.24541716652506,-73.74541716652506,100,0,1.3862918949127196,0.0,1.5634822298338014
345,-356.8711243930022,-118.95704146433407,-118.95704146433407,-118.95704146433407,-118.95704146433407,100,0,1.3862910294532775,0.0,1.7983094798525172
346,-332.27850318521814,-110.75950106173939,-112.09283439507271,-109.59283439507273,-110.59283439507271,100,261,1.3862887668609618,0.87,1.4269976160426936
347,-395.1718130201905,-131.72393767339682,-131.72393767339682,-131.72393767339682,-131.72393767339682,100,42,1.3862921679019928,0.14,1.244586536983649
348,-275.08923474738515,-91.69641158246172,-91.69641158246172,-91.69641158246172,-91.69641158246172,100,0,1.3862892019748687,0.0,1.7490169678131744
349,-270.02533584800096,-90.00844528266698,-88.67511194933363,-90.67511194933365,-90.67511194933365,100,75,1.3862894570827484,0.25,2.3918962236245473
350,-264.67066251055087,-88.22355417018362,-87.72355417018362,-88.22355417018362,-88.72355417018362,100,228,1.386291764974594,0.76,1.251696328818798
351,-298.4303156251955,-99.47677187506515,-99.47677187506517,-99.47677187506517,-99.47677187506517,100,228,1.3862921321392059,0.76,1.1201427165667217
352,-313.20946045124936,-104.40315348374979,-103.7364868170831,-105.73648681708313,-103.7364868170831,100,198,1.3862861037254333,0.66,2.206577814221382
353,-161.4788511901107,-53.8262837300369,-52.159617063370234,-54.659617063370234,-54.659617063370234,100,180,1.386290956735611,0.6,1.320084342211485
354,-322.80381773043126,-107.60127257681042,-108.60127257681044,-107.10127257681042,-107.10127257681042,100,276,1.3862904405593872,0.92,1.9146927539259198
355,-327.89656134456726,-109.29885378152244,-107.96552044818908,-109.9655204481891,-109.9655204481891,100,27,1.3862922668457032,0.09,1.2979510862628618
356,-280.3667881319336,-93.45559604397788,-92.12226271064453,-94.12226271064453,-94.12226271064453,100,0,1.386290922164917,0.0,1.423331242054701
357,-326.40244371633787,-108.80081457211263,-109.13414790544597,-109.13414790544597,-108.13414790544594,100,273,1.3862901604175568,0.91,1.5148812446991602
358,-366.8811948269634,-122.2937316089878,-122.2937316089878,-122.2937316089878,-122.2937316089878,100,237,1.3862907707691192,0.79,2.1308414745330806
359,-291.11170948066865,-97.03723649355622,-97.03723649355622,-97.03723649355622,-97.03723649355622,100,159,1.3862900948524475,0.53,1.7054844806591667
360,-376.64710899509066,-125.54903633169688,-125.5490363316969,-125.5490363316969,-125.5490363316969,100,240,1.3862891292572022,0.8,2.2908307988444965
361,-387.0647273076845,-129.02157576922818,-129.18824243589484,-129.18824243589484,-128.68824243589484,100,291,1.3862907695770263,0.97,1.5001565922300022
362,-247.99895699617747,-82.66631899872583,-83.66631899872583,-81.16631899872583,-83.16631899872581,100,12,1.3862898397445678,0.04,1.6394393135110537
363,-358.89858700911145,-119.63286233637048,-119.6328623363705,-119.6328623363705,-119.6328623363705,100,18,1.3862896394729614,0.06,1.3905510397752128
364,-212.4812259417605,-70.82707531392016,-70.82707531392016,-70.82707531392016,-70.82707531392016,100,285,1.3862906062602998,0.95,1.6597507746020952
365,-628.246188657565,-209.41539621918832,-209.582062885855,-209.08206288585498,-209.582062885855,100,0,1.3862869334220886,0.0,3.2089563796917595
366,-444.83061191824345,-148.27687063941448,-148.27687063941448,-148.27687063941448,-148.27687063941448,100,285,1.3862885010242463,0.95,1.7467587890227632
367,-471.40166018474264,-157.13388672824755,-157.13388672824755,-157.13388672824755,-157.13388672824755,100,216,1.3862888717651367,0.72,2.0849680906534194
368,-416.1187071969553,-138.70623573231842,-139.70623573231842,-138.20623573231845,-138.20623573231845,100,189,1.3862901377677916,0.63,2.18944915227592
369,-343.36444839379044,-114.45481613126348,-114.45481613126348,-114.45481613126348,-114.45481613126348,100,219,1.38629007935524,0.73,2.064604925115903
370,-251.6569886471028,-83.8856628823676,-84.3856628823676,-82.8856628823676,-84.3856628823676,100,21,1.3862915670871734,0.07,1.5261204466720424
371,-287.4474856756456,-95.81582855854855,-95.81582855854855,-95.81582855854855,-95.81582855854855,100,282,1.386288332939148,0.94,1.9541251870989793
372,-421.2423789388191,-140.41412631293971,-139.58079297960637,-141.08079297960637,-140.58079297960637,100,0,1.386290055513382,0.0,1.0936713620026903
373,-348.007398867719,-116.00246628923968,-117.33579962257299,-114.835799622573,-115.835799622573,100,267,1.3862877118587493,0.89,2.3989128160476683
374,-241.03727902566632,-80.34575967522211,-80.17909300855544,-81.17909300855544,-79.67909300855544,100,36,1.3862920343875884,0.12,1.7823378210763132
375,-300.4651153932321,-100.15503846441071,-98.98837179774404,-100.98837179774404,-100.48837179774404,100,96,1.3862907350063325,0.32,1.559994000593821
376,-241.70585303774155,-80.56861767924718,-80.56861767924718,-80.56861767924718,-80.56861767924718,100,207,1.386289380788803,0.69,1.7431811465819678
377,-493.8374011041187,-164.61246703470624,-163.94580036803958,-164.94580036803958,-164.94580036803958,100,0,1.3862902021408081,0.0,2.454919688105583
378,-275.3254693547572,-91.77515645158574,-92.4418231182524,-90.4418231182524,-92.4418231182524,100,225,1.3862907350063325,0.75,1.6346573764085772
379,-408.17336901540364,-136.0577896718012,-137.2244563384679,-133.7244563384679,-137.2244563384679,100,78,1.3862878215312957,0.26,1.823789888943235
380,-258.55966820944946,-86.18655606981649,-86.18655606981648,-86.18655606981648,-86.18655606981648,100,276,1.3862895417213439,0.92,1.352712366680304
381,-337.95494589196454,-112.65164863065485,-113.31831529732152,-112.81831529732152,-111.81831529732152,100,171,1.3862917470932006,0.57,1.399896337389946
382,-344.07206210760046,-114.69068736920015,-113.85735403586682,-114.85735403586682,-115.35735403586682,100,159,1.3862925601005553,0.53,1.7311180761456493
383,-261.4564018191291,-87.1521339397097,-87.6521339397097,-86.1521339397097,-87.6521339397097,100,285,1.3862922585010529,0.95,1.1945003993312517
