episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,seed,K_vocab
471,-114.5966835371305,-38.19889451237683,-38.69889451237683,-37.19889451237683,-38.69889451237683,50,0,0.0,1,4
472,-92.20243526415936,-30.73414508805312,-29.73414508805312,-31.23414508805312,-31.23414508805312,50,0,0.0,1,4
473,-127.70990399239524,-42.56996799746508,-42.736634664131735,-42.736634664131735,-42.23663466413175,50,0,0.0,1,4
474,-157.68689486937112,-52.56229828979037,-53.06229828979037,-53.06229828979037,-51.56229828979037,50,0,0.0,1,4
475,-116.64660599643312,-38.88220199881104,-38.88220199881104,-38.88220199881104,-38.88220199881104,50,0,0.0,1,4
476,-184.8829906836712,-61.62766356122373,-61.62766356122373,-61.62766356122373,-61.62766356122373,50,0,0.0,1,4
477,-151.99842449004865,-50.66614149668288,-51.66614149668288,-49.66614149668288,-50.66614149668288,50,0,0.0,1,4
478,-84.57536180366405,-28.191787267888017,-28.35845393455468,-27.85845393455469,-28.35845393455468,50,0,0.0,1,4
479,-140.28867942141318,-46.76289314047106,-46.76289314047106,-46.76289314047106,-46.76289314047106,50,0,0.0,1,4
480,-143.45674991472322,-47.81891663824107,-47.81891663824107,-47.81891663824107,-47.81891663824107,50,0,0.0,1,4
481,-97.02688194683674,-32.34229398227891,-32.34229398227891,-32.34229398227891,-32.34229398227891,50,0,0.0,1,4
482,-125.96891278429626,-41.98963759476542,-42.48963759476542,-42.48963759476542,-40.98963759476542,50,0,0.0,1,4
483,-161.40610294142203,-53.80203431380735,-53.80203431380735,-53.80203431380735,-53.80203431380735,50,0,0.0,1,4
484,-39.851072191702265,-13.283690730567422,-13.783690730567423,-13.783690730567423,-12.28369073056742,50,0,0.0,1,4
485,-369.2688317631544,-123.08961058771813,-122.25627725438478,-123.25627725438478,-123.75627725438478,50,0,0.0,1,4
486,-135.21813618442008,-45.07271206147336,-44.906045394806696,-45.906045394806696,-44.406045394806696,50,0,0.0,1,4
487,-145.2234658417388,-48.40782194724627,-48.40782194724627,-48.40782194724627,-48.40782194724627,50,0,0.0,1,4
488,-127.63963125148403,-42.54654375049468,-42.54654375049468,-42.54654375049468,-42.54654375049468,50,0,0.0,1,4
489,-211.57664319915372,-70.52554773305125,-71.35888106638457,-68.85888106638458,-71.35888106638457,50,0,0.0,1,4
490,-223.98251251392892,-74.66083750464298,-74.32750417130966,-74.82750417130966,-74.82750417130966,50,0,0.0,1,4
491,-59.94754275898264,-19.98251425299421,-19.98251425299421,-19.98251425299421,-19.98251425299421,50,0,0.0,1,4
492,-221.9638798797669,-73.98795995992229,-73.98795995992229,-73.98795995992229,-73.98795995992229,50,0,0.0,1,4
493,-81.08894172136243,-27.029647240454143,-27.029647240454143,-27.029647240454143,-27.029647240454143,50,0,0.0,1,4
494,-146.92379451590688,-48.97459817196896,-47.97459817196896,-49.47459817196896,-49.47459817196896,50,0,0.0,1,4
495,-150.3390519028001,-50.113017300933365,-50.113017300933365,-50.113017300933365,-50.113017300933365,50,0,0.0,1,4
496,-112.20041347299244,-37.40013782433081,-37.40013782433081,-36.90013782433082,-37.90013782433081,50,0,0.0,1,4
497,-237.9603325541352,-79.32011085137839,-79.32011085137839,-79.32011085137839,-79.32011085137839,50,0,0.0,1,4
498,-131.37759239722126,-43.79253079907375,-43.79253079907375,-43.79253079907375,-43.79253079907375,50,0,0.0,1,4
499,-116.87199687964932,-38.95733229321644,-39.1239989598831,-38.6239989598831,-39.1239989598831,50,0,0.0,1,4
500,-189.63886399673493,-63.21295466557832,-63.37962133224499,-62.87962133224499,-63.37962133224499,50,0,0.0,1,4
501,-111.2285283485653,-37.07617611618844,-37.07617611618844,-37.07617611618844,-37.07617611618844,50,0,0.0,1,4
502,-104.88473090152146,-34.96157696717382,-34.96157696717382,-34.96157696717382,-34.96157696717382,50,0,0.0,1,4
503,-78.3422794605712,-26.114093153523736,-26.114093153523733,-26.114093153523733,-26.114093153523733,50,0,0.0,1,4
504,-162.20057450876598,-54.06685816958866,-54.06685816958866,-54.06685816958866,-54.06685816958866,50,0,0.0,1,4
505,-101.41947696110913,-33.806492320369706,-34.306492320369706,-34.306492320369706,-32.8064923203697,50,0,0.0,1,4
506,-204.58988437008023,-68.19662812336007,-68.69662812336007,-68.69662812336007,-67.19662812336009,50,0,0.0,1,4
507,-138.9096407094856,-46.30321356982853,-46.4698802364952,-46.4698802364952,-45.9698802364952,50,0,0.0,1,4
508,-151.1788728735567,-50.39295762451891,-50.3929576245189,-50.3929576245189,-50.3929576245189,50,0,0.0,1,4
509,-175.48569032098538,-58.49523010699513,-58.49523010699513,-58.49523010699513,-58.49523010699513,50,0,0.0,1,4
510,-159.33540587668386,-53.111801958894624,-53.111801958894624,-53.111801958894624,-53.111801958894624,50,0,0.0,1,4
511,-218.9759225048915,-72.99197416829718,-71.99197416829718,-73.49197416829718,-73.49197416829718,50,0,0.0,1,4
512,-84.67937895840886,-28.226459652802955,-29.559792986136287,-27.059792986136287,-28.059792986136287,50,0,0.0,1,4
513,-215.644936234984,-71.88164541166132,-72.04831207832798,-71.54831207832798,-72.04831207832798,50,0,0.0,1,4
514,-149.14758145825186,-49.71586048608396,-48.38252715275063,-50.38252715275063,-50.38252715275063,50,0,0.0,1,4
515,-153.99764622646063,-51.33254874215354,-51.33254874215355,-51.33254874215355,-51.33254874215355,50,0,0.0,1,4
516,-147.60688065653474,-49.20229355217825,-49.20229355217825,-49.20229355217825,-49.20229355217825,50,0,0.0,1,4
517,-260.307726034688,-86.76924201156267,-86.76924201156268,-86.76924201156268,-86.76924201156268,50,0,0.0,1,4
518,-117.68809702781382,-39.22936567593794,-39.22936567593794,-39.22936567593794,-39.22936567593794,50,0,0.0,1,4
519,-125.16637140498848,-41.722123801662825,-42.222123801662825,-42.222123801662825,-40.722123801662825,50,0,0.0,1,4
520,-160.95501995059493,-53.65167331686498,-54.31833998353165,-52.31833998353165,-54.31833998353165,50,0,0.0,1,4
521,-221.86315571101292,-73.95438523700432,-72.62105190367099,-74.62105190367099,-74.62105190367099,50,0,0.0,1,4
522,-107.2383834487518,-35.7461278162506,-35.7461278162506,-35.7461278162506,-35.7461278162506,50,0,0.0,1,4
523,-72.69515838304247,-24.231719461014155,-24.231719461014155,-24.231719461014155,-24.231719461014155,50,0,0.0,1,4
524,-102.11630887414027,-34.03876962471343,-34.03876962471343,-34.03876962471343,-34.03876962471343,50,0,0.0,1,4
525,-164.72128212612952,-54.90709404204318,-55.40709404204318,-53.90709404204318,-55.40709404204318,50,0,0.0,1,4
526,-91.36982624028217,-30.45660874676072,-30.12327541342739,-30.62327541342739,-30.62327541342739,50,0,0.0,1,4
527,-180.61470252292992,-60.20490084097664,-60.70490084097664,-59.20490084097664,-60.70490084097664,50,0,0.0,1,4
528,-217.4299512303585,-72.47665041011952,-72.47665041011952,-72.47665041011952,-72.47665041011952,50,0,0.0,1,4
529,-137.8188309052364,-45.93961030174547,-46.43961030174547,-46.43961030174547,-44.93961030174547,50,0,0.0,1,4
530,-79.68148639903556,-26.560495466345188,-26.560495466345188,-26.560495466345188,-26.560495466345188,50,0,0.0,1,4
531,-122.93545054179532,-40.97848351393178,-40.97848351393178,-40.97848351393178,-40.97848351393178,50,0,0.0,1,4
532,-107.23104895042437,-35.743682983474784,-35.743682983474784,-35.743682983474784,-35.743682983474784,50,0,0.0,1,4
533,-152.66811891202298,-50.88937297067432,-50.88937297067433,-50.88937297067433,-50.88937297067433,50,0,0.0,1,4
534,-145.8146041431063,-48.6048680477021,-48.6048680477021,-48.6048680477021,-48.6048680477021,50,0,0.0,1,4
535,-74.59865692829285,-24.866218976097617,-24.866218976097617,-24.866218976097617,-24.866218976097617,50,0,0.0,1,4
536,-116.12247709755545,-38.70749236585181,-38.70749236585181,-38.70749236585181,-38.70749236585181,50,0,0.0,1,4
537,-127.208710407634,-42.40290346921133,-42.40290346921133,-42.40290346921133,-42.40290346921133,50,0,0.0,1,4
538,-112.47233380564592,-37.490777935215306,-37.490777935215306,-37.490777935215306,-37.490777935215306,50,0,0.0,1,4
539,-202.0376941514221,-67.34589805047403,-67.34589805047403,-67.34589805047403,-67.34589805047403,50,0,0.0,1,4
540,-144.17321885250706,-48.05773961750236,-48.05773961750236,-48.05773961750236,-48.05773961750236,50,0,0.0,1,4
541,-105.69823120607498,-35.232743735358326,-35.232743735358326,-35.232743735358326,-35.232743735358326,50,0,0.0,1,4
542,-126.26075587314772,-42.08691862438258,-42.58691862438258,-42.58691862438258,-41.08691862438257,50,0,0.0,1,4
543,-261.4318011995944,-87.14393373319812,-86.8106003998648,-87.3106003998648,-87.3106003998648,50,0,0.0,1,4
544,-288.01076036332097,-96.00358678777366,-96.00358678777366,-96.00358678777366,-96.00358678777366,50,0,0.0,1,4
545,-118.78027854431916,-39.593426181439725,-39.593426181439725,-39.593426181439725,-39.593426181439725,50,0,0.0,1,4
546,-118.8470072853686,-39.61566909512287,-39.61566909512287,-39.61566909512287,-39.61566909512287,50,0,0.0,1,4
547,-82.89558444636428,-27.631861482121423,-27.631861482121423,-27.631861482121423,-27.631861482121423,50,0,0.0,1,4
548,-110.32221423745617,-36.77407141248538,-36.77407141248538,-36.77407141248538,-36.77407141248538,50,0,0.0,1,4
549,-148.11816243695242,-49.37272081231748,-49.37272081231748,-49.37272081231748,-49.37272081231748,50,0,0.0,1,4
550,-161.47049370826556,-53.82349790275519,-53.82349790275519,-53.82349790275519,-53.82349790275519,50,0,0.0,1,4
551,-134.01688549462722,-44.67229516487574,-44.67229516487574,-44.67229516487574,-44.67229516487574,50,0,0.0,1,4
552,-132.0747768304285,-44.02492561014284,-44.02492561014283,-44.02492561014283,-44.02492561014283,50,0,0.0,1,4
553,-96.00003562524392,-32.000011875081306,-32.000011875081306,-32.000011875081306,-32.000011875081306,50,0,0.0,1,4
554,-184.39096347807703,-61.46365449269235,-61.46365449269235,-61.46365449269235,-61.46365449269235,50,0,0.0,1,4
555,-174.97775711351844,-58.32591903783948,-58.32591903783948,-58.32591903783948,-58.32591903783948,50,0,0.0,1,4
556,-158.9990663523751,-52.99968878412504,-52.99968878412504,-52.99968878412504,-52.99968878412504,50,0,0.0,1,4
557,-174.18335755920288,-58.06111918640096,-57.22778585306762,-58.72778585306762,-58.22778585306762,50,0,0.0,1,4
558,-168.98292681112935,-56.32764227037646,-56.82764227037646,-56.82764227037646,-55.32764227037646,50,0,0.0,1,4
559,-200.3813720398713,-66.7937906799571,-67.46045734662377,-67.46045734662377,-65.46045734662377,50,0,0.0,1,4
560,-119.7761267307296,-39.925375576909865,-39.925375576909865,-39.925375576909865,-39.925375576909865,50,0,0.0,1,4
561,-234.35627407546724,-78.11875802515574,-78.11875802515574,-78.11875802515574,-78.11875802515574,50,0,0.0,1,4
562,-118.06343521649944,-39.35447840549981,-39.35447840549981,-39.35447840549981,-39.35447840549981,50,0,0.0,1,4
563,-136.60501958614347,-45.53500652871449,-45.53500652871449,-45.53500652871449,-45.53500652871449,50,0,0.0,1,4
564,-158.41957604396094,-52.80652534798698,-52.80652534798698,-52.80652534798698,-52.80652534798698,50,0,0.0,1,4
565,-127.97176386459611,-42.65725462153204,-42.65725462153204,-42.65725462153204,-42.65725462153204,50,0,0.0,1,4
566,-194.1118988918869,-64.70396629729564,-64.70396629729564,-64.70396629729564,-64.70396629729564,50,0,0.0,1,4
567,-130.51581775533984,-43.50527258511328,-43.50527258511328,-43.50527258511328,-43.50527258511328,50,0,0.0,1,4
568,-102.73392544615896,-34.24464181538632,-34.24464181538632,-34.24464181538632,-34.24464181538632,50,0,0.0,1,4
569,-139.01544960307814,-46.33848320102605,-46.33848320102605,-46.33848320102605,-46.33848320102605,50,0,0.0,1,4
570,-84.79221009214734,-28.264070030715786,-28.26407003071578,-28.26407003071578,-28.26407003071578,50,0,0.0,1,4
571,-161.20274669172895,-53.734248897242985,-53.90091556390965,-53.40091556390965,-53.90091556390965,50,0,0.0,1,4
572,-155.65806873473517,-51.88602291157839,-51.88602291157839,-51.88602291157839,-51.88602291157839,50,0,0.0,1,4
573,-243.94027020014963,-81.31342340004987,-81.48009006671654,-80.98009006671654,-81.48009006671654,50,0,0.0,1,4
574,-191.04307600884715,-63.68102533628238,-64.01435866961572,-64.01435866961572,-63.01435866961573,50,0,0.0,1,4
575,-181.2454859107714,-60.41516197025714,-60.41516197025714,-60.41516197025714,-60.41516197025714,50,0,0.0,1,4
576,-157.4484004970491,-52.48280016568304,-52.6494668323497,-52.6494668323497,-52.1494668323497,50,0,0.0,1,4
577,-180.4754458748572,-60.158481958285726,-60.658481958285726,-59.158481958285726,-60.658481958285726,50,0,0.0,1,4
578,-113.38469210408942,-37.79489736802981,-37.79489736802981,-37.79489736802981,-37.79489736802981,50,0,0.0,1,4
579,-195.105739105416,-65.035246368472,-65.035246368472,-65.035246368472,-65.035246368472,50,0,0.0,1,4
580,-97.45197582750995,-32.48399194250332,-31.98399194250332,-31.98399194250332,-33.48399194250332,50,0,0.0,1,4
581,-164.2354969636974,-54.7451656545658,-54.91183232123246,-54.91183232123246,-54.41183232123247,50,0,0.0,1,4
582,-232.7542044126606,-77.5847348042202,-77.25140147088686,-77.75140147088688,-77.75140147088688,50,0,0.0,1,4
583,-163.92918766286,-54.643062554286665,-54.64306255428666,-54.64306255428666,-54.64306255428666,50,0,0.0,1,4
584,-271.3975948053548,-90.46586493511826,-89.46586493511826,-90.96586493511826,-90.96586493511826,50,0,0.0,1,4
585,-178.7868708933663,-59.5956236311221,-59.5956236311221,-59.5956236311221,-59.5956236311221,50,0,0.0,1,4
586,-168.43266208227928,-56.14422069409309,-56.14422069409309,-56.14422069409309,-56.14422069409309,50,0,0.0,1,4
587,-182.74834418216707,-60.91611472738902,-60.91611472738902,-60.91611472738902,-60.91611472738902,50,0,0.0,1,4
588,-124.194842400455,-41.39828080015167,-41.39828080015167,-41.39828080015167,-41.39828080015167,50,0,0.0,1,4
589,-127.82725623081964,-42.60908541027321,-42.60908541027321,-42.60908541027321,-42.60908541027321,50,0,0.0,1,4
590,-79.82489138639818,-26.608297128799396,-26.77496379546606,-26.27496379546606,-26.77496379546606,50,0,0.0,1,4
591,-80.17555540994333,-26.725185136647777,-26.725185136647777,-26.725185136647777,-26.725185136647777,50,0,0.0,1,4
592,-154.16770547030194,-51.38923515676731,-51.38923515676731,-51.38923515676731,-51.38923515676731,50,0,0.0,1,4
593,-180.42457595782776,-60.14152531927593,-60.14152531927593,-60.14152531927593,-60.14152531927593,50,0,0.0,1,4
594,-117.806946696759,-39.268982232253,-39.268982232253,-39.268982232253,-39.268982232253,50,0,0.0,1,4
595,-148.3585258434653,-49.45284194782176,-48.61950861448843,-50.11950861448843,-49.61950861448843,50,0,0.0,1,4
596,-110.6161206981036,-36.8720402327012,-36.8720402327012,-36.8720402327012,-36.8720402327012,50,0,0.0,1,4
597,-180.3647121485295,-60.1215707161765,-59.78823738284317,-60.28823738284317,-60.28823738284317,50,0,0.0,1,4
598,-151.02590204854104,-50.34196734951368,-50.34196734951368,-50.34196734951368,-50.34196734951368,50,0,0.0,1,4
599,-218.37614812921595,-72.79204937640532,-72.45871604307199,-72.95871604307199,-72.95871604307199,50,0,0.0,1,4
600,-114.41227385835072,-38.13742461945024,-38.13742461945024,-38.13742461945024,-38.13742461945024,50,0,0.0,1,4
601,-90.6635542085182,-30.22118473617273,-30.22118473617273,-30.22118473617273,-30.22118473617273,50,0,0.0,1,4
602,-255.97609308147463,-85.32536436049155,-85.4920310271582,-85.4920310271582,-84.9920310271582,50,0,0.0,1,4
603,-120.24268201962968,-40.080894006543225,-40.080894006543225,-40.080894006543225,-40.080894006543225,50,0,0.0,1,4
604,-159.8028315997145,-53.26761053323816,-53.26761053323816,-53.26761053323816,-53.26761053323816,50,0,0.0,1,4
605,-194.525179032981,-64.841726344327,-64.841726344327,-64.841726344327,-64.841726344327,50,0,0.0,1,4
606,-186.152417735571,-62.050805911857,-62.050805911857,-62.050805911857,-62.050805911857,50,0,0.0,1,4
607,-185.5812160903037,-61.86040536343457,-61.86040536343457,-61.86040536343457,-61.86040536343457,50,0,0.0,1,4
608,-109.8853893942592,-36.628463131419736,-36.628463131419736,-36.628463131419736,-36.628463131419736,50,0,0.0,1,4
609,-158.9689789503159,-52.989659650105295,-53.489659650105295,-51.989659650105295,-53.489659650105295,50,0,0.0,1,4
610,-154.9535562627479,-51.651185420915965,-51.9845187542493,-50.9845187542493,-51.9845187542493,50,0,0.0,1,4
611,-93.4120170164728,-31.13733900549093,-30.8040056721576,-31.3040056721576,-31.3040056721576,50,0,0.0,1,4
612,-215.3738401582018,-71.79128005273394,-72.29128005273394,-70.79128005273394,-72.29128005273394,50,0,0.0,1,4
613,-184.24630286556288,-61.41543428852096,-61.91543428852096,-60.41543428852096,-61.91543428852096,50,0,0.0,1,4
614,-93.5233802864724,-31.1744600954908,-31.1744600954908,-31.1744600954908,-31.1744600954908,50,0,0.0,1,4
615,-172.9279054503661,-57.64263515012203,-57.64263515012203,-57.64263515012203,-57.64263515012203,50,0,0.0,1,4
616,-175.57956212517928,-58.52652070839309,-58.52652070839309,-58.52652070839309,-58.52652070839309,50,0,0.0,1,4
617,-143.72102552598264,-47.90700850866088,-47.90700850866088,-47.90700850866088,-47.90700850866088,50,0,0.0,1,4
618,-131.8794740999998,-43.959824699999935,-43.6264913666666,-44.1264913666666,-44.1264913666666,50,0,0.0,1,4
619,-95.01845526221932,-31.672818420739773,-31.672818420739773,-31.672818420739773,-31.672818420739773,50,0,0.0,1,4
620,-143.97532261900707,-47.99177420633569,-48.49177420633569,-48.49177420633569,-46.99177420633569,50,0,0.0,1,4
621,-144.83175640423212,-48.27725213474404,-48.27725213474404,-48.27725213474404,-48.27725213474404,50,0,0.0,1,4
622,-246.91699051280585,-82.30566350426861,-82.80566350426861,-81.3056635042686,-82.80566350426861,50,0,0.0,1,4
623,-187.1573571773192,-62.38578572577307,-62.38578572577307,-62.38578572577307,-62.38578572577307,50,0,0.0,1,4
624,-109.3932954523811,-36.464431817460365,-36.464431817460365,-36.464431817460365,-36.464431817460365,50,0,0.0,1,4
625,-309.49996488791464,-103.16665496263822,-103.16665496263822,-103.16665496263822,-103.16665496263822,50,0,0.0,1,4
626,-133.85935293984588,-44.61978431328196,-45.28645097994863,-44.78645097994863,-43.78645097994863,50,0,0.0,1,4
627,-179.94132216496385,-59.98044072165462,-59.98044072165462,-59.98044072165462,-59.98044072165462,50,0,0.0,1,4
628,-150.95531081995995,-50.31843693998665,-49.98510360665331,-50.48510360665331,-50.48510360665331,50,0,0.0,1,4
629,-124.21785329031198,-41.40595109677066,-41.40595109677066,-41.40595109677066,-41.40595109677066,50,0,0.0,1,4
630,-272.47678309870275,-90.82559436623426,-90.49226103290091,-90.99226103290091,-90.99226103290091,50,0,0.0,1,4
631,-231.34955092368347,-77.11651697456115,-78.11651697456115,-76.61651697456115,-76.61651697456115,50,0,0.0,1,4
632,-225.01715210875017,-75.0057173695834,-74.0057173695834,-75.5057173695834,-75.5057173695834,50,0,0.0,1,4
633,-91.18871489537074,-30.39623829845691,-30.39623829845691,-30.39623829845691,-30.39623829845691,50,0,0.0,1,4
634,-87.18993716804071,-29.063312389346905,-28.39664572268024,-29.39664572268024,-29.39664572268024,50,0,0.0,1,4
635,-143.5364744836573,-47.84549149455243,-47.84549149455243,-47.84549149455243,-47.84549149455243,50,0,0.0,1,4
636,-187.1073265813361,-62.36910886044537,-63.36910886044537,-60.36910886044536,-63.36910886044537,50,0,0.0,1,4
637,-127.18684321410416,-42.39561440470138,-42.39561440470138,-42.39561440470138,-42.39561440470138,50,0,0.0,1,4
638,-204.10712944876104,-68.03570981625369,-68.03570981625369,-68.03570981625369,-68.03570981625369,50,0,0.0,1,4
639,-119.21340155799771,-39.73780051933257,-40.07113385266591,-39.07113385266591,-40.07113385266591,50,0,0.0,1,4
640,-166.23730402886878,-55.41243467628959,-55.41243467628959,-55.41243467628959,-55.41243467628959,50,0,0.0,1,4
641,-88.00684191158842,-29.33561397052948,-29.33561397052948,-29.33561397052948,-29.33561397052948,50,0,0.0,1,4
642,-122.23019113069005,-40.74339704356334,-40.74339704356334,-40.74339704356334,-40.74339704356334,50,0,0.0,1,4
643,-74.58618031543176,-24.86206010514392,-25.028726771810582,-25.028726771810582,-24.52872677181059,50,0,0.0,1,4
644,-156.2489340514474,-52.08297801714914,-52.2496446838158,-52.2496446838158,-51.7496446838158,50,0,0.0,1,4
645,-115.31729769083525,-38.43909923027841,-38.772432563611744,-37.77243256361174,-38.772432563611744,50,0,0.0,1,4
646,-134.79992236835838,-44.93330745611946,-45.59997412278612,-45.59997412278612,-43.59997412278613,50,0,0.0,1,4
647,-98.81099081390649,-32.93699693796883,-32.93699693796883,-32.93699693796883,-32.93699693796883,50,0,0.0,1,4
648,-215.86579858833147,-71.95526619611049,-71.95526619611049,-71.95526619611049,-71.95526619611049,50,0,0.0,1,4
649,-110.75204079038495,-36.91734693012832,-37.41734693012832,-37.41734693012832,-35.91734693012832,50,0,0.0,1,4
650,-170.70449269335006,-56.90149756445002,-56.901497564450025,-56.901497564450025,-56.901497564450025,50,0,0.0,1,4
651,-147.57612707713946,-49.19204235904649,-49.19204235904648,-49.19204235904648,-49.19204235904648,50,0,0.0,1,4
652,-145.34050413411518,-48.44683471137173,-48.44683471137173,-48.44683471137173,-48.44683471137173,50,0,0.0,1,4
653,-144.64367434961926,-48.21455811653976,-47.547891449873084,-48.547891449873084,-48.547891449873084,50,0,0.0,1,4
654,-184.76769362774297,-61.58923120924766,-61.58923120924766,-61.58923120924766,-61.58923120924766,50,0,0.0,1,4
655,-126.93735962456738,-42.312453208189126,-42.312453208189126,-42.312453208189126,-42.312453208189126,50,0,0.0,1,4
656,-64.40978785252986,-21.46992928417662,-21.469929284176622,-21.469929284176622,-21.469929284176622,50,0,0.0,1,4
657,-266.6917281782382,-88.8972427260794,-88.8972427260794,-88.8972427260794,-88.8972427260794,50,0,0.0,1,4
658,-122.33059421356953,-40.776864737856506,-40.776864737856506,-40.776864737856506,-40.776864737856506,50,0,0.0,1,4
659,-219.31555543087427,-73.10518514362475,-72.9385184769581,-73.4385184769581,-72.9385184769581,50,0,0.0,1,4
660,-217.72089650431215,-72.57363216810406,-73.07363216810406,-73.07363216810406,-71.57363216810406,50,0,0.0,1,4
661,-95.15533677497618,-31.718445591658725,-31.718445591658725,-31.718445591658725,-31.718445591658725,50,0,0.0,1,4
662,-175.08174241609242,-58.360580805364144,-57.86058080536415,-57.86058080536414,-59.36058080536415,50,0,0.0,1,4
663,-173.7220724945726,-57.90735749819087,-58.07402416485754,-57.57402416485754,-58.07402416485754,50,0,0.0,1,4
664,-183.3480082181388,-61.11600273937959,-61.28266940604626,-60.78266940604626,-61.28266940604626,50,0,0.0,1,4
665,-81.66542895681502,-27.221809652271677,-27.221809652271677,-27.221809652271677,-27.221809652271677,50,0,0.0,1,4
666,-175.98367671626875,-58.66122557208959,-59.16122557208959,-59.16122557208959,-57.66122557208959,50,0,0.0,1,4
667,-111.82707095333912,-37.275690317779706,-37.275690317779706,-37.275690317779706,-37.275690317779706,50,0,0.0,1,4
668,-148.92703113677166,-49.64234371225722,-49.64234371225722,-49.64234371225722,-49.64234371225722,50,0,0.0,1,4
669,-241.63711010463572,-80.54570336821192,-80.54570336821192,-80.54570336821192,-80.54570336821192,50,0,0.0,1,4
670,-241.2261720784569,-80.4087240261523,-80.57539069281897,-79.57539069281897,-81.07539069281897,50,0,0.0,1,4
671,-167.46442199870552,-55.8214739995685,-55.988140666235175,-55.488140666235175,-55.988140666235175,50,0,0.0,1,4
672,-77.47348115164557,-25.82449371721519,-25.82449371721519,-25.82449371721519,-25.82449371721519,50,0,0.0,1,4
673,-187.75977310220415,-62.58659103406806,-61.25325770073472,-63.25325770073472,-63.25325770073472,50,0,0.0,1,4
674,-220.56969681485884,-73.52323227161962,-73.52323227161962,-73.52323227161962,-73.52323227161962,50,0,0.0,1,4
675,-159.02002235144363,-53.006674117147874,-53.006674117147874,-53.006674117147874,-53.006674117147874,50,0,0.0,1,4
676,-181.94316459325935,-60.64772153108646,-60.81438819775313,-60.31438819775313,-60.81438819775313,50,0,0.0,1,4
677,-171.53081387912923,-57.17693795970974,-57.17693795970974,-57.17693795970974,-57.17693795970974,50,0,0.0,1,4
678,-187.49276055188645,-62.497586850628814,-62.497586850628814,-62.497586850628814,-62.497586850628814,50,0,0.0,1,4
679,-97.1650115309894,-32.388337176996465,-32.388337176996465,-32.388337176996465,-32.388337176996465,50,0,0.0,1,4
680,-136.64925728519887,-45.54975242839962,-45.54975242839962,-45.54975242839962,-45.54975242839962,50,0,0.0,1,4
681,-112.64149768869606,-37.54716589623202,-37.54716589623202,-37.54716589623202,-37.54716589623202,50,0,0.0,1,4
682,-254.9041636796218,-84.96805455987393,-84.96805455987393,-83.96805455987395,-85.96805455987393,50,0,0.0,1,4
683,-94.29504853823522,-31.43168284607841,-31.43168284607841,-31.43168284607841,-31.43168284607841,50,0,0.0,1,4
684,-227.09289662471284,-75.69763220823761,-75.36429887490428,-75.86429887490428,-75.86429887490428,50,0,0.0,1,4
685,-161.43378432906204,-53.81126144302068,-52.81126144302068,-54.31126144302068,-54.31126144302068,50,0,0.0,1,4
686,-184.83957263170805,-61.613190877236015,-61.613190877236015,-61.613190877236015,-61.613190877236015,50,0,0.0,1,4
687,-82.24817773002077,-27.416059243340257,-27.416059243340257,-27.416059243340257,-27.416059243340257,50,0,0.0,1,4
688,-124.64897702740768,-41.54965900913589,-41.54965900913589,-41.54965900913589,-41.54965900913589,50,0,0.0,1,4
689,-245.0845761099077,-81.69485870330256,-81.69485870330256,-81.69485870330256,-81.69485870330256,50,0,0.0,1,4
690,-93.57298787404888,-31.1909959580163,-31.19099595801629,-31.19099595801629,-31.19099595801629,50,0,0.0,1,4
691,-135.195983928208,-45.06532797606933,-45.06532797606933,-45.06532797606933,-45.06532797606933,50,0,0.0,1,4
692,-173.3053529240733,-57.7684509746911,-56.43511764135777,-58.43511764135777,-58.43511764135777,50,0,0.0,1,4
693,-232.31160465500676,-77.4372015516689,-78.10386821833558,-77.60386821833558,-76.60386821833558,50,0,0.0,1,4
694,-99.2764473959634,-33.0921491319878,-33.0921491319878,-33.0921491319878,-33.0921491319878,50,0,0.0,1,4
695,-165.17315162873564,-55.05771720957855,-55.05771720957854,-55.05771720957854,-55.05771720957854,50,0,0.0,1,4
696,-190.03107555950623,-63.34369185316876,-63.34369185316876,-63.34369185316876,-63.34369185316876,50,0,0.0,1,4
697,-54.61424624617605,-18.20474874872535,-18.20474874872535,-18.20474874872535,-18.20474874872535,50,0,0.0,1,4
698,-65.71594825207985,-21.90531608402662,-21.90531608402662,-21.90531608402662,-21.90531608402662,50,0,0.0,1,4
699,-104.53812905651648,-34.84604301883883,-34.84604301883883,-34.84604301883883,-34.84604301883883,50,0,0.0,1,4
700,-178.87985134825368,-59.62661711608456,-59.79328378275123,-59.79328378275123,-59.29328378275123,50,0,0.0,1,4
701,-107.44464586211598,-35.81488195403866,-35.81488195403866,-35.81488195403866,-35.81488195403866,50,0,0.0,1,4
702,-155.17301104533786,-51.72433701511262,-51.89100368177929,-51.39100368177929,-51.89100368177929,50,0,0.0,1,4
703,-133.4556445617403,-44.48521485391344,-43.98521485391343,-45.48521485391343,-43.98521485391343,50,0,0.0,1,4
704,-100.017410747916,-33.339136915972,-33.839136915972,-33.839136915972,-32.339136915972006,50,0,0.0,1,4
705,-169.2346842671568,-56.4115614223856,-56.4115614223856,-56.4115614223856,-56.4115614223856,50,0,0.0,1,4
706,-125.35159743136458,-41.78386581045486,-41.78386581045486,-41.78386581045486,-41.78386581045486,50,0,0.0,1,4
